"FlyBaseID","Fold.Enrichment","FDR.p.value","Human.GeneID","Human.Symbol"
"FBgn0037262",1.9,0,51003,"MED31"
"FBgn0037263",1.9,0,548593,"SLX1A"
"FBgn0037263",1.9,0,79008,"SLX1B"
"FBgn0037279",2.35,0,29925,"GMPPB"
"FBgn0037280",2.35,0,129880,"BBS5"
"FBgn0037280",2.35,0,10324,"KBTBD10"
"FBgn0037301",1.56,0.00067,64210,"MMS19"
"FBgn0037328",1.67,0,6165,"RPL35A"
"FBgn0037330",1.67,0,65080,"MRPL44"
"FBgn0037330",1.62,0.00047,65080,"MRPL44"
"FBgn0037332",1.62,0.00047,3141,"HLCS"
"FBgn0037332",1.67,0,3141,"HLCS"
"FBgn0037358",1.72,0,11261,"CHP1"
"FBgn0037358",1.72,0,63928,"CHP2"
"FBgn0037359",1.72,0,9442,"MED27"
"FBgn0037360",1.75,0,79893,"GGNBP2"
"FBgn0037363",2.19,0,9821,"RB1CC1"
"FBgn0037369",1.83,0,51095,"TRNT1"
"FBgn0037370",1.83,0,9380,"GRHPR"
"FBgn0037376",1.96,0,8520,"HAT1"
"FBgn0037376",1.88,0,8520,"HAT1"
"FBgn0037377",1.96,0,54969,"C4orf27"
"FBgn0037377",1.88,0,54969,"C4orf27"
"FBgn0037379",1.88,0,168850,"ZNF800"
"FBgn0037445",2.09,0,64864,"RFX7"
"FBgn0037445",2.09,0,5993,"RFX5"
"FBgn0037446",2.09,0,7752,"ZNF200"
"FBgn0037446",2.09,0,51497,"TH1L"
"FBgn0037504",1.75,0,30836,"DNTTIP2"
"FBgn0037506",1.56,0.00067,27069,"GHITM"
"FBgn0037529",1.54,8e-04,64965,"MRPS9"
"FBgn0037530",1.54,8e-04,23065,"EMC1"
"FBgn0037536",2.14,0,23731,"TMEM245"
"FBgn0037539",1.75,0,51271,"UBAP1"
"FBgn0037540",1.75,0,6621,"SNAPC4"
"FBgn0037541",1.72,0,54497,"HEATR5B"
"FBgn0037541",1.72,0,25938,"HEATR5A"
"FBgn0037543",1.72,0,114049,"WBSCR22"
"FBgn0037551",1.64,5e-04,55207,"ARL8B"
"FBgn0037551",1.64,5e-04,127829,"ARL8A"
"FBgn0037551",1.54,8e-04,55207,"ARL8B"
"FBgn0037551",1.54,8e-04,127829,"ARL8A"
"FBgn0037555",2.09,0,93624,"TADA2B"
"FBgn0037602",1.9,0,81892,"SLIRP"
"FBgn0037603",1.9,0,90196,"SYS1"
"FBgn0037603",1.9,0,55861,"DBNDD2"
"FBgn0037606",1.69,0,54498,"SMOX"
"FBgn0037606",1.69,0,196743,"PAOX"
"FBgn0037609",1.83,0,25972,"UNC50"
"FBgn0037610",1.83,0,200205,"IBA57"
"FBgn0037611",1.83,0,150383,"CDPF1"
"FBgn0037620",1.59,0.00051,129025,"ZNF280A"
"FBgn0037621",1.59,0.00051,7675,"ZNF121"
"FBgn0037621",1.59,0.00051,57167,"SALL4"
"FBgn0037621",1.59,0.00051,25988,"HINFP"
"FBgn0037622",1.59,0.00051,57020,"C16orf62"
"FBgn0037635",1.77,0,6004,"RGS16"
"FBgn0037647",1.93,0,10670,"RRAGA"
"FBgn0037647",1.93,0,10325,"RRAGB"
"FBgn0037657",1.77,0,79577,"CDC73"
"FBgn0037713",1.51,0.0011,79650,"USB1"
"FBgn0037714",1.51,0.0011,25874,"MPC2"
"FBgn0037715",1.51,0.0011,25874,"MPC2"
"FBgn0037716",1.51,0.0011,6651,"SON"
"FBgn0037730",1.56,0.00067,6564,"SLC15A1"
"FBgn0037730",1.56,0.00067,6565,"SLC15A2"
"FBgn0037730",1.56,0.00067,51296,"SLC15A3"
"FBgn0037758",1.85,0,51133,"KCTD3"
"FBgn0037758",1.85,0,92799,"SHKBP1"
"FBgn0037759",1.85,0,374569,"ASPG"
"FBgn0037777",1.72,0,29078,"NDUFAF4"
"FBgn0037780",1.72,0,51185,"CRBN"
"FBgn0037802",1.59,0.00051,51548,"SIRT6"
"FBgn0037847",1.59,0.00051,253827,"MSRB3"
"FBgn0037847",1.59,0.00051,22921,"MSRB2"
"FBgn0037849",1.59,0.00051,92691,"TMEM169"
"FBgn0037853",2.09,0,92714,"ARRDC1"
"FBgn0037873",1.67,0,6391,"SDHC"
"FBgn0037875",1.67,0,148867,"SLC30A7"
"FBgn0037875",1.67,0,64924,"SLC30A5"
"FBgn0037912",2.29,0,6576,"SLC25A1"
"FBgn0037931",1.69,0,7701,"ZNF142"
"FBgn0037931",1.69,0,84905,"ZNF341"
"FBgn0037933",1.69,0,3163,"HMOX2"
"FBgn0037933",1.69,0,3162,"HMOX1"
"FBgn0037978",2.01,0,23276,"KLHL18"
"FBgn0037979",2.01,0,9648,"GCC2"
"FBgn0037980",1.56,0,25853,"DCAF12"
"FBgn0037980",1.56,0,340578,"DCAF12L2"
"FBgn0037980",1.56,0,139170,"DCAF12L1"
"FBgn0037981",1.56,0,8464,"SUPT3H"
"FBgn0038052",1.9,0,374403,"TBC1D10C"
"FBgn0038053",1.56,0.00067,79157,"MFSD11"
"FBgn0038100",1.98,0,51247,"PAIP2"
"FBgn0038100",1.98,0,400961,"PAIP2B"
"FBgn0038195",1.62,0.00047,54788,"DNAJB12"
"FBgn0038195",1.62,0.00047,79982,"DNAJB14"
"FBgn0038195",1.62,0.00047,202052,"DNAJC18"
"FBgn0038220",1.93,0,256586,"LYSMD2"
"FBgn0038220",1.93,0,388695,"LYSMD1"
"FBgn0038233",1.62,0.00047,27429,"HTRA2"
"FBgn0038233",1.62,0.00047,5654,"HTRA1"
"FBgn0038233",1.62,0.00047,94031,"HTRA3"
"FBgn0038233",1.62,0.00047,203100,"HTRA4"
"FBgn0038234",1.62,0.00047,65003,"MRPL11"
"FBgn0038244",1.54,8e-04,58525,"WIZ"
"FBgn0038250",2.01,0,10136,"CELA3A"
"FBgn0038250",2.01,0,8858,"PROZ"
"FBgn0038250",2.01,0,1990,"CELA1"
"FBgn0038250",2.01,0,715,"C1R"
"FBgn0038250",2.01,0,2158,"F9"
"FBgn0038250",2.01,0,23436,"CELA3B"
"FBgn0038250",2.01,0,55554,"KLK15"
"FBgn0038250",2.01,0,51032,"CELA2B"
"FBgn0038250",2.01,0,3249,"HPN"
"FBgn0038250",2.01,0,283471,"TMPRSS12"
"FBgn0038250",2.01,0,1504,"CTRB1"
"FBgn0038250",2.01,0,2159,"F10"
"FBgn0038250",2.01,0,440387,"CTRB2"
"FBgn0038250",2.01,0,716,"C1S"
"FBgn0038250",2.01,0,63036,"CELA2A"
"FBgn0038250",2.01,0,11330,"CTRC"
"FBgn0038250",2.01,0,2155,"F7"
"FBgn0038250",2.01,0,5648,"MASP1"
"FBgn0038250",2.01,0,1506,"CTRL"
"FBgn0038250",2.01,0,10747,"MASP2"
"FBgn0038251",2.01,0,10614,"HEXIM1"
"FBgn0038251",2.01,0,124790,"HEXIM2"
"FBgn0038272",2.22,0,1802,"DPH2"
"FBgn0038272",1.59,0,1802,"DPH2"
"FBgn0038274",1.59,0,9688,"NUP93"
"FBgn0038275",1.59,0,51018,"RRP15"
"FBgn0038275",2.22,0,51018,"RRP15"
"FBgn0038286",1.96,0,56929,"FEM1C"
"FBgn0038286",1.96,0,55527,"FEM1A"
"FBgn0038296",1.96,0,63891,"RNF123"
"FBgn0038299",2.06,0,6317,"SERPINB3"
"FBgn0038299",2.06,0,5269,"SERPINB6"
"FBgn0038299",2.06,0,6318,"SERPINB4"
"FBgn0038299",2.06,0,1992,"SERPINB1"
"FBgn0038299",2.06,0,462,"SERPINC1"
"FBgn0038299",1.8,0,6317,"SERPINB3"
"FBgn0038299",1.8,0,5269,"SERPINB6"
"FBgn0038299",1.8,0,6318,"SERPINB4"
"FBgn0038299",1.8,0,1992,"SERPINB1"
"FBgn0038299",1.8,0,462,"SERPINC1"
"FBgn0038299",1.56,0.00067,6317,"SERPINB3"
"FBgn0038299",1.56,0.00067,5269,"SERPINB6"
"FBgn0038299",1.56,0.00067,6318,"SERPINB4"
"FBgn0038299",1.56,0.00067,1992,"SERPINB1"
"FBgn0038299",1.56,0.00067,462,"SERPINC1"
"FBgn0038300",2.06,0,23383,"MAU2"
"FBgn0038300",1.56,0.00067,23383,"MAU2"
"FBgn0038300",1.8,0,23383,"MAU2"
"FBgn0038306",1.88,0,10196,"PRMT3"
"FBgn0038307",1.88,0,55173,"MRPS10"
"FBgn0038313",1.75,0,115939,"TSR3"
"FBgn0038321",1.75,0,55577,"NAGK"
"FBgn0038325",1.72,0,84971,"ATG4D"
"FBgn0038325",1.72,0,84938,"ATG4C"
"FBgn0038326",1.72,0,26275,"HIBCH"
"FBgn0038327",1.72,0,7257,"TSNAX"
"FBgn0038418",1.64,5e-04,6671,"SP4"
"FBgn0038418",1.64,5e-04,168544,"ZNF467"
"FBgn0038424",1.64,5e-04,2342,"FNTB"
"FBgn0038424",1.64,5e-04,100529261,"CHURC1-FNTB"
"FBgn0038424",1.64,5e-04,91612,"CHURC1"
"FBgn0038425",1.64,5e-04,79637,"ARMC7"
"FBgn0038454",1.56,0.00067,27238,"GPKOW"
"FBgn0038461",1.67,0,9694,"EMC2"
"FBgn0038463",1.67,0,9942,"XYLB"
"FBgn0038469",1.51,0.0011,5742,"PTGS1"
"FBgn0038471",1.51,0.0011,24140,"FTSJ1"
"FBgn0038475",1.51,0,9817,"KEAP1"
"FBgn0038499",1.93,0,2972,"BRF1"
"FBgn0038535",1.72,0,3895,"KTN1"
"FBgn0038535",1.72,0,6238,"RRBP1"
"FBgn0038536",1.72,0,11270,"NRM"
"FBgn0038569",1.51,0.0011,202018,"TAPT1"
"FBgn0038569",1.54,0,202018,"TAPT1"
"FBgn0038570",1.51,0.0011,25824,"PRDX5"
"FBgn0038570",1.54,0,25824,"PRDX5"
"FBgn0038571",1.54,0,8266,"UBL4A"
"FBgn0038571",1.54,0,164153,"UBL4B"
"FBgn0038571",1.51,0.0011,8266,"UBL4A"
"FBgn0038571",1.51,0.0011,164153,"UBL4B"
"FBgn0038582",1.88,0,402055,"SRRD"
"FBgn0038583",1.88,0,51244,"CCDC174"
"FBgn0038585",1.88,0,84154,"RPF2"
"FBgn0038617",1.67,0.00018,22884,"WDR37"
"FBgn0038617",2.24,0,22884,"WDR37"
"FBgn0038619",1.67,0.00018,5589,"PRKCSH"
"FBgn0038619",2.24,0,5589,"PRKCSH"
"FBgn0038649",1.56,0.00067,9489,"PGS1"
"FBgn0038651",1.62,0.00047,57724,"EPG5"
"FBgn0038659",1.59,0.00051,6457,"SH3GL3"
"FBgn0038659",1.59,0.00051,6456,"SH3GL2"
"FBgn0038659",1.59,0.00051,6455,"SH3GL1"
"FBgn0038660",1.77,0,6448,"SGSH"
"FBgn0038672",1.56,0.00067,29062,"WDR91"
"FBgn0038675",1.56,0.00067,115098,"CCDC124"
"FBgn0038721",2.16,0,55107,"ANO1"
"FBgn0038721",2.16,0,57101,"ANO2"
"FBgn0038721",2.16,0,50636,"ANO7"
"FBgn0038722",2.16,0,9818,"NUPL1"
"FBgn0038735",1.8,0,286097,"EFHA2"
"FBgn0038735",1.8,0,221154,"EFHA1"
"FBgn0038737",1.75,0,29960,"FTSJ2"
"FBgn0038738",1.93,0,54504,"CPVL"
"FBgn0038738",1.93,0,5476,"CTSA"
"FBgn0038739",1.93,0,254863,"C17orf61"
"FBgn0038739",1.75,0,254863,"C17orf61"
"FBgn0038744",1.85,0,28227,"PPP2R3B"
"FBgn0038744",1.85,0,5523,"PPP2R3A"
"FBgn0038744",1.75,0,28227,"PPP2R3B"
"FBgn0038744",1.75,0,5523,"PPP2R3A"
"FBgn0038745",1.77,0,10845,"CLPX"
"FBgn0038745",1.59,0.00051,10845,"CLPX"
"FBgn0038746",1.77,0,6838,"SURF6"
"FBgn0038747",1.59,0.00051,55114,"ARHGAP17"
"FBgn0038747",1.59,0.00051,9912,"ARHGAP44"
"FBgn0038747",1.59,0.00051,23616,"SH3BP1"
"FBgn0038747",1.59,0.00051,57026,"PDXP"
"FBgn0038763",2.22,0,9487,"PIGL"
"FBgn0038765",1.8,0,7704,"ZBTB16"
"FBgn0038765",1.69,0,7704,"ZBTB16"
"FBgn0038767",1.8,0,148103,"ZNF599"
"FBgn0038767",1.8,0,7738,"ZNF184"
"FBgn0038767",1.8,0,388536,"ZNF790"
"FBgn0038767",1.8,0,79088,"ZNF426"
"FBgn0038767",1.8,0,199704,"ZNF585A"
"FBgn0038767",1.8,0,340252,"ZNF680"
"FBgn0038767",1.8,0,5017,"OVOL1"
"FBgn0038767",1.8,0,55892,"MYNN"
"FBgn0038767",1.8,0,92285,"ZNF585B"
"FBgn0038767",1.8,0,116115,"ZNF526"
"FBgn0038767",1.8,0,147741,"ZNF560"
"FBgn0038767",1.69,0,148103,"ZNF599"
"FBgn0038767",1.69,0,7738,"ZNF184"
"FBgn0038767",1.69,0,388536,"ZNF790"
"FBgn0038767",1.69,0,79088,"ZNF426"
"FBgn0038767",1.69,0,199704,"ZNF585A"
"FBgn0038767",1.69,0,340252,"ZNF680"
"FBgn0038767",1.69,0,5017,"OVOL1"
"FBgn0038767",1.69,0,55892,"MYNN"
"FBgn0038767",1.69,0,92285,"ZNF585B"
"FBgn0038767",1.69,0,116115,"ZNF526"
"FBgn0038767",1.69,0,147741,"ZNF560"
"FBgn0038768",1.8,0,26137,"ZBTB20"
"FBgn0038768",1.69,0,26137,"ZBTB20"
"FBgn0038803",1.93,0,158584,"FAAH2"
"FBgn0038816",1.9,0,79705,"LRRK1"
"FBgn0038816",1.9,0,120892,"LRRK2"
"FBgn0038853",1.75,0,80728,"ARHGAP39"
"FBgn0038854",1.75,0,221927,"BRAT1"
"FBgn0038855",1.75,0,55633,"TBC1D22B"
"FBgn0038855",1.75,0,25771,"TBC1D22A"
"FBgn0038856",1.64,5e-04,54536,"EXOC6"
"FBgn0038856",1.64,5e-04,23233,"EXOC6B"
"FBgn0038861",2.01,0,24140,"FTSJ1"
"FBgn0038862",2.01,0,9101,"USP8"
"FBgn0038862",2.01,0,9099,"USP2"
"FBgn0038862",2.01,0,373509,"USP50"
"FBgn0038865",1.72,0,131578,"LRRC15"
"FBgn0038865",1.72,0,2814,"GP5"
"FBgn0038865",1.72,0,100130733,"LRRC70"
"FBgn0038865",1.72,0,116844,"LRG1"
"FBgn0038865",1.72,0,1370,"CPN2"
"FBgn0038866",1.72,0,59352,"LGR6"
"FBgn0038866",1.72,0,4969,"OGN"
"FBgn0038866",1.72,0,2814,"GP5"
"FBgn0038866",1.72,0,100130733,"LRRC70"
"FBgn0038866",1.72,0,131578,"LRRC15"
"FBgn0038866",1.72,0,116844,"LRG1"
"FBgn0038866",1.72,0,1370,"CPN2"
"FBgn0038866",1.72,0,4064,"CD180"
"FBgn0038868",1.8,0,65992,"DDRGK1"
"FBgn0038870",1.8,0,10724,"MGEA5"
"FBgn0038880",1.85,0,64106,"NPFFR1"
"FBgn0038880",1.85,0,10886,"NPFFR2"
"FBgn0038909",1.56,0,132320,"SCLT1"
"FBgn0038912",1.56,0,93650,"ACPT"
"FBgn0038912",1.56,0,53,"ACP2"
"FBgn0038912",1.56,0,55,"ACPP"
"FBgn0038922",1.72,0,3420,"IDH3B"
"FBgn0038923",1.72,0,51318,"MRPL35"
"FBgn0038924",1.62,0.00047,51011,"FAHD2A"
"FBgn0038924",1.62,0.00047,151313,"FAHD2B"
"FBgn0038925",1.62,0.00047,3052,"HCCS"
"FBgn0038961",1.75,0,9238,"TBRG4"
"FBgn0038961",1.75,0,79072,"FASTKD3"
"FBgn0039013",1.59,0,55182,"RNF220"
"FBgn0039014",1.59,0,83604,"TMEM47"
"FBgn0039014",1.59,0,64065,"PERP"
"FBgn0039055",1.62,0.00047,83937,"RASSF4"
"FBgn0039055",1.62,0.00047,9770,"RASSF2"
"FBgn0039055",1.62,0.00047,166824,"RASSF6"
"FBgn0039056",1.62,0.00047,23527,"ACAP2"
"FBgn0039056",1.62,0.00047,116983,"ACAP3"
"FBgn0039056",1.62,0.00047,9744,"ACAP1"
"FBgn0039067",1.69,0,27097,"TAF5L"
"FBgn0039068",1.69,0,92960,"PEX11G"
"FBgn0039109",1.83,0,79094,"CHAC1"
"FBgn0039109",1.83,0,494143,"CHAC2"
"FBgn0039111",2.06,0,114971,"PTPMT1"
"FBgn0039140",1.77,0,55288,"RHOT1"
"FBgn0039140",1.77,0,89941,"RHOT2"
"FBgn0039141",1.77,0,6683,"SPAST"
"FBgn0039145",1.96,0,100131187,"TSTD1"
"FBgn0039149",2.06,0,51329,"ARL6IP4"
"FBgn0039156",1.54,0,80221,"ACSF2"
"FBgn0039157",1.8,0,4430,"MYO1B"
"FBgn0039157",1.8,0,4640,"MYO1A"
"FBgn0039157",1.96,0,4430,"MYO1B"
"FBgn0039157",1.96,0,4640,"MYO1A"
"FBgn0039158",1.8,0,51256,"TBC1D7"
"FBgn0039159",1.96,0,64951,"MRPS24"
"FBgn0039163",1.59,0.00051,51389,"RWDD1"
"FBgn0039164",1.59,0.00051,79677,"SMC6"
"FBgn0039165",1.59,0.00051,57169,"ZNFX1"
"FBgn0039240",1.67,0,91039,"DPP9"
"FBgn0039240",1.67,0,54878,"DPP8"
"FBgn0039241",1.67,0,471,"ATIC"
"FBgn0039249",1.88,0,23294,"ANKS1A"
"FBgn0039249",1.88,0,56899,"ANKS1B"
"FBgn0039303",2.01,0,11079,"RER1"
"FBgn0039305",2.01,0,5303,"PIN4"
"FBgn0039338",1.72,0,546,"ATRX"
"FBgn0039339",1.72,0,8225,"GTPBP6"
"FBgn0039341",1.9,0,158584,"FAAH2"
"FBgn0039341",1.9,0,2166,"FAAH"
"FBgn0039355",1.62,0,149076,"ZNF362"
"FBgn0039355",1.62,0,162239,"ZFP1"
"FBgn0039357",1.62,0,115286,"SLC25A26"
"FBgn0039358",1.62,0,3421,"IDH3G"
"FBgn0039358",1.62,0,3420,"IDH3B"
"FBgn0039402",2.06,0,27243,"CHMP2A"
"FBgn0039404",2.06,0,90121,"TSR2"
"FBgn0039450",1.93,0,90522,"YIF1B"
"FBgn0039450",1.93,0,10897,"YIF1A"
"FBgn0039461",1.8,0,339229,"OXLD1"
"FBgn0039461",1.54,8e-04,339229,"OXLD1"
"FBgn0039464",1.93,0,151531,"UPP2"
"FBgn0039464",1.93,0,7378,"UPP1"
"FBgn0039494",1.69,0,10136,"CELA3A"
"FBgn0039494",1.69,0,8858,"PROZ"
"FBgn0039494",1.69,0,1990,"CELA1"
"FBgn0039494",1.69,0,715,"C1R"
"FBgn0039494",1.69,0,2158,"F9"
"FBgn0039494",1.69,0,23436,"CELA3B"
"FBgn0039494",1.69,0,55554,"KLK15"
"FBgn0039494",1.69,0,51032,"CELA2B"
"FBgn0039494",1.69,0,3249,"HPN"
"FBgn0039494",1.69,0,283471,"TMPRSS12"
"FBgn0039494",1.69,0,1504,"CTRB1"
"FBgn0039494",1.69,0,2159,"F10"
"FBgn0039494",1.69,0,440387,"CTRB2"
"FBgn0039494",1.69,0,716,"C1S"
"FBgn0039494",1.69,0,63036,"CELA2A"
"FBgn0039494",1.69,0,11330,"CTRC"
"FBgn0039494",1.69,0,2155,"F7"
"FBgn0039494",1.69,0,5648,"MASP1"
"FBgn0039494",1.69,0,1506,"CTRL"
"FBgn0039494",1.69,0,10747,"MASP2"
"FBgn0039494",1.69,0,717,"C2"
"FBgn0039531",2.11,0,55268,"ECHDC2"
"FBgn0039531",2.11,0,1891,"ECH1"
"FBgn0039532",2.11,0,391,"RHOG"
"FBgn0039532",2.11,0,5880,"RAC2"
"FBgn0039532",2.11,0,5879,"RAC1"
"FBgn0039532",2.11,0,5881,"RAC3"
"FBgn0039559",1.54,8e-04,7468,"WHSC1"
"FBgn0039559",1.54,8e-04,54904,"WHSC1L1"
"FBgn0039559",1.54,8e-04,64324,"NSD1"
"FBgn0039560",1.54,8e-04,91272,"BOD1"
"FBgn0039560",1.54,8e-04,259282,"BOD1L1"
"FBgn0039561",1.72,0,51312,"SLC25A37"
"FBgn0039561",1.72,0,81894,"SLC25A28"
"FBgn0039562",1.72,0,7184,"HSP90B1"
"FBgn0039580",1.56,0,9945,"GFPT2"
"FBgn0039580",1.56,0,2673,"GFPT1"
"FBgn0039581",1.56,0,9360,"PPIG"
"FBgn0039581",1.56,0,4820,"NKTR"
"FBgn0039581",1.72,0,9360,"PPIG"
"FBgn0039581",1.72,0,4820,"NKTR"
"FBgn0039600",2.09,0,55015,"PRPF39"
"FBgn0039600",1.9,0,55015,"PRPF39"
"FBgn0039601",1.54,8e-04,79269,"DCAF10"
"FBgn0039602",1.54,8e-04,79027,"ZNF655"
"FBgn0039625",1.88,0,9334,"B4GALT5"
"FBgn0039637",2.11,0,57153,"SLC44A2"
"FBgn0039637",2.11,0,80736,"SLC44A4"
"FBgn0039637",2.11,0,204962,"SLC44A5"
"FBgn0039644",1.8,0,10257,"ABCC4"
"FBgn0039674",1.88,0,8402,"SLC25A11"
"FBgn0039689",1.98,0,51103,"NDUFAF1"
"FBgn0039690",1.98,0,64841,"GNPNAT1"
"FBgn0039741",1.77,0,92014,"SLC25A51"
"FBgn0039741",1.77,0,147407,"SLC25A52"
"FBgn0039741",1.77,0,401612,"SLC25A53"
"FBgn0039744",2.09,0,11102,"RPP14"
"FBgn0039773",1.56,0.00067,10617,"STAMBP"
"FBgn0039773",1.56,0.00067,57559,"STAMBPL1"
"FBgn0039774",1.56,0.00067,56624,"ASAH2"
"FBgn0039774",1.56,0.00067,653365,"ASAH2C"
"FBgn0039774",1.56,0.00067,653308,"ASAH2B"
"FBgn0039790",1.83,0,5636,"PRPSAP2"
"FBgn0039790",1.83,0,5635,"PRPSAP1"
"FBgn0039846",1.77,0,87178,"PNPT1"
"FBgn0039846",1.8,0,87178,"PNPT1"
"FBgn0039889",1.92,0,10124,"ARL4A"
"FBgn0039889",1.92,0,10123,"ARL4C"
"FBgn0039889",1.92,0,379,"ARL4D"
"FBgn0039890",1.56,0.00069,225,"ABCD2"
"FBgn0039890",1.56,0.00069,215,"ABCD1"
"FBgn0039890",1.56,0.00069,5825,"ABCD3"
"FBgn0039902",1.74,0.0011,55334,"SLC39A9"
"FBgn0039902",1.92,0.00018,55334,"SLC39A9"
"FBgn0039904",1.68,0.00183,29915,"HCFC2"
"FBgn0039904",1.68,0.00183,3054,"HCFC1"
"FBgn0039907",1.95,0,607,"BCL9"
"FBgn0039907",2.32,0,607,"BCL9"
"FBgn0039908",1.5,0.00186,84630,"TTBK1"
"FBgn0039908",1.5,0.00186,146057,"TTBK2"
"FBgn0039909",2.02,0,4720,"NDUFS2"
"FBgn0039915",1.75,0,6529,"SLC6A1"
"FBgn0039923",2.05,0,9441,"MED26"
"FBgn0039924",2.05,0,5305,"PIP4K2A"
"FBgn0039924",2.05,0,8396,"PIP4K2B"
"FBgn0039924",2.05,0,79837,"PIP4K2C"
"FBgn0039927",2.11,0,2898,"GRIK2"
"FBgn0039927",2.11,0,2900,"GRIK4"
"FBgn0039927",2.11,0,2897,"GRIK1"
"FBgn0039927",2.11,0,2899,"GRIK3"
"FBgn0039928",2.11,0,64084,"CLSTN2"
"FBgn0039928",2.11,0,22883,"CLSTN1"
"FBgn0039928",2.11,0,9746,"CLSTN3"
"FBgn0039930",1.95,0,4358,"MPV17"
"FBgn0039930",2.14,0,4358,"MPV17"
"FBgn0039936",1.8,0.00067,26058,"GIGYF2"
"FBgn0039936",1.8,0.00067,64599,"GIGYF1"
"FBgn0039936",1.53,0.00515,26058,"GIGYF2"
"FBgn0039936",1.53,0.00515,64599,"GIGYF1"
"FBgn0039969",1.55,0.00051,51024,"FIS1"
"FBgn0039969",1.75,0,51024,"FIS1"
"FBgn0039970",1.75,0,116151,"FAM210B"
"FBgn0039970",1.55,0.00051,116151,"FAM210B"
"FBgn0040007",1.93,0,6169,"RPL38"
"FBgn0040071",2.09,0,55038,"CDCA4"
"FBgn0040071",2.09,0,9792,"SERTAD2"
"FBgn0040071",2.01,0,55038,"CDCA4"
"FBgn0040071",2.01,0,9792,"SERTAD2"
"FBgn0040075",1.55,0.00067,10856,"RUVBL2"
"FBgn0040078",1.59,0.00051,8607,"RUVBL1"
"FBgn0040087",1.8,0.0011,8615,"USO1"
"FBgn0040087",1.52,0.00103,8615,"USO1"
"FBgn0040206",1.75,0,408,"ARRB1"
"FBgn0040206",1.75,0,409,"ARRB2"
"FBgn0040206",1.75,0,6295,"SAG"
"FBgn0040206",1.75,0,407,"ARR3"
"FBgn0040207",1.83,0,10300,"KATNB1"
"FBgn0040208",1.56,0.00067,84056,"KATNAL1"
"FBgn0040208",1.56,0.00067,11104,"KATNA1"
"FBgn0040212",1.9,0,8443,"GNPAT"
"FBgn0040230",1.71,0,27252,"KLHL20"
"FBgn0040268",1.75,0,7156,"TOP3A"
"FBgn0040284",1.64,5e-04,6426,"SRSF1"
"FBgn0040284",1.64,5e-04,8683,"SRSF9"
"FBgn0040285",1.65,0.00062,10067,"SCAMP3"
"FBgn0040285",1.65,0.00062,10066,"SCAMP2"
"FBgn0040285",1.65,0.00062,9522,"SCAMP1"
"FBgn0040285",1.65,0.00062,113178,"SCAMP4"
"FBgn0040285",1.65,0.00062,192683,"SCAMP5"
"FBgn0040286",1.65,0,6427,"SRSF2"
"FBgn0040286",1.73,0,6427,"SRSF2"
"FBgn0040294",1.6,0,57630,"SH3RF1"
"FBgn0040294",1.6,0,344558,"SH3RF3"
"FBgn0040294",1.6,0,153769,"SH3RF2"
"FBgn0040305",2.2,0,4520,"MTF1"
"FBgn0040319",1.86,0.00067,2729,"GCLC"
"FBgn0040324",2.02,0,1948,"EFNB2"
"FBgn0040324",2.02,0,1949,"EFNB3"
"FBgn0040324",2.02,0,1947,"EFNB1"
"FBgn0040384",1.8,0,144404,"TMEM120B"
"FBgn0040384",1.8,0,83862,"TMEM120A"
"FBgn0040394",2.2,0,57018,"CCNL1"
"FBgn0040394",2.2,0,81669,"CCNL2"
"FBgn0040395",2.7,0,9637,"FEZ2"
"FBgn0040395",2.7,0,9638,"FEZ1"
"FBgn0040395",2.2,0,9637,"FEZ2"
"FBgn0040395",2.2,0,9638,"FEZ1"
"FBgn0040524",1.75,0,98,"ACYP2"
"FBgn0040524",1.75,0,97,"ACYP1"
"FBgn0040650",1.96,5e-04,84299,"MIEN1"
"FBgn0040670",1.77,0,56943,"ENY2"
"FBgn0040751",1.57,0.00047,493753,"COA5"
"FBgn0040777",1.83,0,9741,"LAPTM4A"
"FBgn0040777",1.83,0,55353,"LAPTM4B"
"FBgn0040907",2.14,0,9553,"MRPL33"
"FBgn0040907",1.68,0.00269,9553,"MRPL33"
"FBgn0040907",2.45,0,9553,"MRPL33"
"FBgn0040985",1.75,0,144363,"LYRM5"
"FBgn0041004",1.73,0,157378,"TMEM65"
"FBgn0041147",1.97,0,51433,"ANAPC5"
"FBgn0041161",1.68,0,84461,"NEURL4"
"FBgn0041164",2.12,0,54456,"MOV10L1"
"FBgn0041164",2.12,0,4343,"MOV10"
"FBgn0041164",1.73,0,54456,"MOV10L1"
"FBgn0041164",1.73,0,4343,"MOV10"
"FBgn0041171",1.76,0,55294,"FBXW7"
"FBgn0041180",1.75,0,135228,"CD109"
"FBgn0041184",1.55,0.00051,122809,"SOCS4"
"FBgn0041184",1.55,0.00051,9655,"SOCS5"
"FBgn0041184",1.57,0.00047,122809,"SOCS4"
"FBgn0041184",1.57,0.00047,9655,"SOCS5"
"FBgn0041186",1.75,0,7884,"SLBP"
"FBgn0041186",1.8,0,7884,"SLBP"
"FBgn0041203",1.86,0.00067,3984,"LIMK1"
"FBgn0041203",1.86,0.00067,3985,"LIMK2"
"FBgn0041203",1.96,0,3984,"LIMK1"
"FBgn0041203",1.96,0,3985,"LIMK2"
"FBgn0041210",1.68,0.00067,9759,"HDAC4"
