"FlyBaseID","Human.GeneID","Human.Symbol","logFC.Nup98.down","p.val.fdr.Nup98.down"
"FBgn0037679",25989,"ULK3",1.127972799,0.020512227
"FBgn0037689",92255,"LMBRD2",-0.720868391,0.01608821
"FBgn0037702",115548,"FCHO2",-1.096767003,0.010461361
"FBgn0037702",23149,"FCHO1",-1.096767003,0.010461361
"FBgn0037707",10921,"RNPS1",-0.494964472,0.013499799
"FBgn0037717",360023,"ZBTB41",-1.154399862,0.000430759
"FBgn0037717",7564,"ZNF16",-1.154399862,0.000430759
"FBgn0037717",7743,"ZNF189",-1.154399862,0.000430759
"FBgn0037717",79027,"ZNF655",-1.154399862,0.000430759
"FBgn0037717",124961,"ZFP3",-1.154399862,0.000430759
"FBgn0037717",7553,"ZNF7",-1.154399862,0.000430759
"FBgn0037717",9831,"ZNF623",-1.154399862,0.000430759
"FBgn0037717",7571,"ZNF23",-1.154399862,0.000430759
"FBgn0037722",57541,"ZNF398",-0.894782787,0.007788698
"FBgn0037722",286075,"ZNF707",-0.894782787,0.007788698
"FBgn0037722",7675,"ZNF121",-0.894782787,0.007788698
"FBgn0037724",4589,"MUC7",2.646714617,0.003995238
"FBgn0037728",10728,"PTGES3",-0.943868162,0.010260981
"FBgn0037749",645,"BLVRB",-1.140505392,0.00241538
"FBgn0037756",4043,"LRPAP1",-1.030098493,0.046654169
"FBgn0037789",8774,"NAPG",0.519149209,0.042396811
"FBgn0037811",93953,"ACRC",-1.238323544,0.00432082
"FBgn0037815",56915,"EXOSC5",-0.589065147,0.020930475
"FBgn0037834",3276,"PRMT1",-1.099086263,0.005444856
"FBgn0037834",56341,"PRMT8",-1.099086263,0.005444856
"FBgn0037843",10190,"TXNDC9",-1.417666914,0.001497435
"FBgn0037855",151613,"TTC14",-1.161936526,0.047702136
"FBgn0037880",55471,"NDUFAF7",-0.717501339,0.016936244
"FBgn0037892",64976,"MRPL40",0.787115711,0.001624483
"FBgn0037894",55705,"IPO9",-0.481255065,0.029911253
"FBgn0037898",92675,"DTD1",0.665671911,0.004177455
"FBgn0037899",51187,"RSL24D1",-1.0224646,0.000798883
"FBgn0037900",124583,"CANT1",-0.590491185,0.035286982
"FBgn0037901",55218,"EXD2",-0.474661459,0.042970072
"FBgn0037917",83874,"TBC1D10A",-0.505585162,0.048596487
"FBgn0037917",652968,"GATSL3",-0.505585162,0.048596487
"FBgn0037917",374403,"TBC1D10C",-0.505585162,0.048596487
"FBgn0037917",26000,"TBC1D10B",-0.505585162,0.048596487
"FBgn0037942",27010,"TPK1",-0.933797271,0.021006665
"FBgn0037943",54853,"WDR55",-0.821734746,0.002219706
"FBgn0037955",883,"CCBL1",-1.231586788,0.001972261
"FBgn0037955",56267,"CCBL2",-1.231586788,0.001972261
"FBgn0037958",55627,"SMPD4",-0.501702065,0.032283162
"FBgn0037975",7881,"KCNAB1",2.033864211,0.022733718
"FBgn0038014",1990,"CELA1",0.976749182,0.020301161
"FBgn0038029",2953,"GSTT2",0.809590374,0.047995286
"FBgn0038029",653689,"GSTT2B",0.809590374,0.047995286
"FBgn0038029",2952,"GSTT1",0.809590374,0.047995286
"FBgn0038065",29934,"SNX12",-2.021165434,0.000413466
"FBgn0038065",8724,"SNX3",-2.021165434,0.000413466
"FBgn0038074",27232,"GNMT",-1.949710524,0.003413173
"FBgn0038087",23705,"CADM1",-0.465206249,0.0407355
"FBgn0038106",26284,"ERAL1",-0.946930954,0.001652952
"FBgn0038108",9221,"NOLC1",0.703367161,0.020930475
"FBgn0038108",8603,"FAM193A",0.703367161,0.020930475
"FBgn0038110",51072,"MEMO1",-0.731824791,0.036628934
"FBgn0038111",80305,"TRABD",-1.260005595,0.008453181
"FBgn0038129",9779,"TBC1D5",-1.205520123,0.032583228
"FBgn0038145",10294,"DNAJA2",-0.774080111,0.020301161
"FBgn0038145",55466,"DNAJA4",-0.774080111,0.020301161
"FBgn0038145",3301,"DNAJA1",-0.774080111,0.020301161
"FBgn0038168",80789,"INTS5",0.896185445,0.045663294
"FBgn0038194",1576,"CYP3A4",-0.959149004,0.024951341
"FBgn0038194",1577,"CYP3A5",-0.959149004,0.024951341
"FBgn0038194",64816,"CYP3A43",-0.959149004,0.024951341
"FBgn0038195",202052,"DNAJC18",-1.044175683,0.001122366
"FBgn0038195",79982,"DNAJB14",-1.044175683,0.001122366
"FBgn0038195",54788,"DNAJB12",-1.044175683,0.001122366
"FBgn0038206",5756,"TWF1",-1.074025679,0.021051489
"FBgn0038206",11344,"TWF2",-1.074025679,0.021051489
"FBgn0038209",2907,"GRINA",0.747184943,0.02467954
"FBgn0038251",10614,"HEXIM1",-1.223647651,0.001962141
"FBgn0038251",124790,"HEXIM2",-1.223647651,0.001962141
"FBgn0038269",5394,"EXOSC10",-0.744904957,0.006789513
"FBgn0038271",7384,"UQCRC1",-0.751098967,0.035953746
"FBgn0038271",9512,"PMPCB",-0.751098967,0.035953746
"FBgn0038277",6193,"RPS5",1.244321211,0.001181597
"FBgn0038286",55527,"FEM1A",-0.724155428,0.019604443
"FBgn0038286",56929,"FEM1C",-0.724155428,0.019604443
"FBgn0038293",2997,"GYS1",-1.808478991,0.003921381
"FBgn0038293",2998,"GYS2",-1.808478991,0.003921381
"FBgn0038302",6303,"SAT1",-0.741406046,0.030701999
"FBgn0038302",112483,"SAT2",-0.741406046,0.030701999
"FBgn0038302",340562,"SATL1",-0.741406046,0.030701999
"FBgn0038303",7109,"TRAPPC10",-0.812006825,0.020745376
"FBgn0038321",55577,"NAGK",0.546514588,0.010260981
"FBgn0038327",7257,"TSNAX",-0.535857173,0.040552468
"FBgn0038332",51076,"CUTC",0.547336114,0.013168463
"FBgn0038347",316,"AOX1",-1.288398941,0.001248394
"FBgn0038397",284434,"NWD1",0.886250169,0.046350512
"FBgn0038397",57495,"KIAA1239",0.886250169,0.046350512
"FBgn0038425",79637,"ARMC7",-0.841142222,0.036214273
"FBgn0038427",23274,"CLEC16A",-0.992440823,0.01275004
"FBgn0038439",79633,"FAT4",-1.344068437,0.031894123
"FBgn0038439",53841,"CDHR5",-1.344068437,0.031894123
"FBgn0038439",8642,"DCHS1",-1.344068437,0.031894123
"FBgn0038462",9694,"EMC2",-0.651838802,0.046931616
"FBgn0038463",9942,"XYLB",-0.463422858,0.043233506
"FBgn0038467",158,"ADSL",0.664933444,0.031812726
"FBgn0038475",9817,"KEAP1",-0.951605778,0.004724023
"FBgn0038478",92140,"MTDH",1.296587775,0.022897504
"FBgn0038515",118424,"UBE2J2",-1.325496318,0.024152536
"FBgn0038551",85460,"ZNF518B",-1.147250592,0.00241419
"FBgn0038552",200810,"ALG1L",-0.754370817,0.006903996
"FBgn0038552",56052,"ALG1",-0.754370817,0.006903996
"FBgn0038564",57213,"SPRYD7",0.497348589,0.047218382
"FBgn0038565",79861,"TUBAL3",0.523242274,0.021755218
"FBgn0038569",202018,"TAPT1",0.70260779,0.004651818
"FBgn0038576",79913,"ACTR5",-2.346440858,0.048767021
"FBgn0038577",56984,"PSMG2",-0.920348142,0.005277182
"FBgn0038582",402055,"SRRD",1.736955768,0.000337135
"FBgn0038585",84154,"RPF2",-0.771802687,0.003865246
"FBgn0038586",51122,"COMMD2",0.996731399,0.007522294
"FBgn0038590",25980,"AAR2",0.508931915,0.039690933
"FBgn0038593",23339,"VPS39",-0.518354554,0.03555101
"FBgn0038609",348995,"NUP43",0.53998792,0.020403385
"FBgn0038610",147015,"DHRS13",0.938003826,0.045909813
"FBgn0038610",57665,"RDH14",0.938003826,0.045909813
"FBgn0038617",22884,"WDR37",0.964457272,0.000898991
"FBgn0038627",51255,"RNF181",0.730010103,0.003462845
"FBgn0038653",150,"ADRA2A",1.291650101,0.001505707
"FBgn0038653",152,"ADRA2C",1.291650101,0.001505707
"FBgn0038653",151,"ADRA2B",1.291650101,0.001505707
"FBgn0038662",51660,"MPC1",-1.324432286,0.013030401
"FBgn0038666",55234,"SMU1",-0.878126747,0.002753978
"FBgn0038722",9818,"NUPL1",-0.693874632,0.036723582
"FBgn0038723",1819,"DRG2",-1.053126566,0.009839063
"FBgn0038727",3249,"HPN",0.605936158,0.014865864
"FBgn0038738",54504,"CPVL",-0.686008267,0.021051489
"FBgn0038738",5476,"CTSA",-0.686008267,0.021051489
"FBgn0038739",254863,"C17orf61",-1.479993097,0.009334354
"FBgn0038763",9487,"PIGL",-0.693662895,0.00378773
"FBgn0038768",26137,"ZBTB20",-1.959906604,0.03555101
"FBgn0038771",2098,"ESD",-1.233951237,0.000870175
"FBgn0038795",55217,"TMLHE",0.605421425,0.01188475
"FBgn0038803",158584,"FAAH2",0.616545982,0.041138166
"FBgn0038814",91147,"TMEM67",0.684051163,0.03083758
"FBgn0038820",1281,"COL3A1",0.981413147,0.035931653
"FBgn0038853",80728,"ARHGAP39",0.832539287,0.006903996
"FBgn0038854",221927,"BRAT1",-1.122003597,0.000633782
"FBgn0038855",25771,"TBC1D22A",-0.861978892,0.009802522
"FBgn0038855",55633,"TBC1D22B",-0.861978892,0.009802522
"FBgn0038858",81889,"FAHD1",0.802056948,0.043372883
"FBgn0038872",7469,"WHSC2",0.903755963,0.042423259
"FBgn0038903",30834,"ZNRD1",0.792796927,0.031462
"FBgn0038925",3052,"HCCS",-1.21121201,0.002309718
"FBgn0038948",23210,"JMJD6",-1.091641525,0.040912727
"FBgn0038950",7542,"ZFPL1",-0.758137749,0.02498469
"FBgn0038965",55233,"MOB1A",-0.508668169,0.017386742
"FBgn0038965",92597,"MOB1B",-0.508668169,0.017386742
"FBgn0038976",5204,"PFDN5",-0.564402452,0.010364759
"FBgn0039004",55746,"NUP133",-1.717858466,0.03205505
"FBgn0039016",23405,"DICER1",-1.346617602,0.004118455
"FBgn0039025",64854,"USP46",0.774407452,0.005739846
"FBgn0039025",219333,"USP12",0.774407452,0.005739846
"FBgn0039030",64834,"ELOVL1",0.719364803,0.018619465
"FBgn0039030",79993,"ELOVL7",0.719364803,0.018619465
"FBgn0039043",9249,"DHRS3",0.735818345,0.007851324
"FBgn0039055",166824,"RASSF6",-0.796090726,0.041832161
"FBgn0039055",83937,"RASSF4",-0.796090726,0.041832161
"FBgn0039055",9770,"RASSF2",-0.796090726,0.041832161
"FBgn0039056",9744,"ACAP1",-1.184252977,0.004354859
"FBgn0039056",23527,"ACAP2",-1.184252977,0.004354859
"FBgn0039056",116983,"ACAP3",-1.184252977,0.004354859
"FBgn0039087",7366,"UGT2B15",0.717462941,0.048984921
"FBgn0039087",10720,"UGT2B11",0.717462941,0.048984921
"FBgn0039099",10437,"IFI30",-0.695659032,0.011690796
"FBgn0039126",80207,"OPA3",-1.090039703,0.003807145
"FBgn0039129",6223,"RPS19",-0.747922892,0.007161467
"FBgn0039132",1174,"AP1S1",-1.075635299,0.003184237
"FBgn0039132",130340,"AP1S3",-1.075635299,0.003184237
"FBgn0039132",8905,"AP1S2",-1.075635299,0.003184237
"FBgn0039136",9949,"AMMECR1",-2.01011306,0.021051489
"FBgn0039136",83607,"AMMECR1L",-2.01011306,0.021051489
"FBgn0039160",10960,"LMAN2",-1.541692574,0.000633782
"FBgn0039160",81562,"LMAN2L",-1.541692574,0.000633782
"FBgn0039163",51389,"RWDD1",-1.051590413,0.000694492
"FBgn0039167",171017,"ZNF384",0.420862,0.043239436
"FBgn0039175",10056,"FARSB",-2.1775896,0.001411743
"FBgn0039182",22984,"PDCD11",0.764476735,0.002529246
"FBgn0039214",9736,"USP34",-1.118819556,0.006926733
"FBgn0039218",5441,"POLR2L",1.049931728,0.002768443
"FBgn0039219",23173,"METAP1",-0.602230617,0.044790216
"FBgn0039229",6294,"SAFB",-2.864787405,0.007181332
"FBgn0039229",79811,"SLTM",-2.864787405,0.007181332
"FBgn0039229",9667,"SAFB2",-2.864787405,0.007181332
"FBgn0039233",51388,"NIP7",-0.906621724,0.018953633
"FBgn0039234",23385,"NCSTN",-0.922168231,0.006789513
"FBgn0039259",83460,"EMC6",0.902886573,0.007851324
"FBgn0039261",51441,"YTHDF2",0.668197631,0.007181332
"FBgn0039261",54915,"YTHDF1",0.668197631,0.007181332
"FBgn0039269",8825,"LIN7A",0.446131618,0.034751323
"FBgn0039269",55327,"LIN7C",0.446131618,0.034751323
"FBgn0039269",64130,"LIN7B",0.446131618,0.034751323
"FBgn0039271",91603,"ZNF830",0.67654821,0.00460287
"FBgn0039303",11079,"RER1",-1.001141358,0.001248394
"FBgn0039305",5303,"PIN4",0.792106466,0.027755668
"FBgn0039306",55781,"RIOK2",-0.731261871,0.006934607
"FBgn0039338",546,"ATRX",-1.488609749,0.000371573
"FBgn0039348",55666,"NPLOC4",-2.074749666,0.001905159
"FBgn0039358",3420,"IDH3B",-0.946037346,0.003760745
"FBgn0039358",3421,"IDH3G",-0.946037346,0.003760745
"FBgn0039385",25940,"FAM98A",-1.251134039,0.000904497
"FBgn0039385",283742,"FAM98B",-1.251134039,0.000904497
"FBgn0039417",51236,"FAM203A",-0.569080718,0.017607401
"FBgn0039417",728071,"FAM203B",-0.569080718,0.017607401
"FBgn0039450",90522,"YIF1B",-2.064055354,0.029911253
"FBgn0039450",10897,"YIF1A",-2.064055354,0.029911253
"FBgn0039488",79576,"NKAP",1.846942605,0.003620003
"FBgn0039488",222698,"NKAPL",1.846942605,0.003620003
"FBgn0039494",11330,"CTRC",0.819725375,0.028653948
"FBgn0039494",2158,"F9",0.819725375,0.028653948
"FBgn0039494",1506,"CTRL",0.819725375,0.028653948
"FBgn0039494",1990,"CELA1",0.819725375,0.028653948
"FBgn0039494",283471,"TMPRSS12",0.819725375,0.028653948
"FBgn0039494",10136,"CELA3A",0.819725375,0.028653948
"FBgn0039494",51032,"CELA2B",0.819725375,0.028653948
"FBgn0039494",10747,"MASP2",0.819725375,0.028653948
"FBgn0039494",8858,"PROZ",0.819725375,0.028653948
"FBgn0039494",55554,"KLK15",0.819725375,0.028653948
"FBgn0039494",63036,"CELA2A",0.819725375,0.028653948
"FBgn0039494",716,"C1S",0.819725375,0.028653948
"FBgn0039494",23436,"CELA3B",0.819725375,0.028653948
"FBgn0039494",2155,"F7",0.819725375,0.028653948
"FBgn0039494",1504,"CTRB1",0.819725375,0.028653948
"FBgn0039494",5648,"MASP1",0.819725375,0.028653948
"FBgn0039494",717,"C2",0.819725375,0.028653948
"FBgn0039494",2159,"F10",0.819725375,0.028653948
"FBgn0039494",440387,"CTRB2",0.819725375,0.028653948
"FBgn0039494",715,"C1R",0.819725375,0.028653948
"FBgn0039494",3249,"HPN",0.819725375,0.028653948
"FBgn0039495",283471,"TMPRSS12",-0.750712281,0.025576574
"FBgn0039495",1506,"CTRL",-0.750712281,0.025576574
"FBgn0039495",11330,"CTRC",-0.750712281,0.025576574
"FBgn0039495",440387,"CTRB2",-0.750712281,0.025576574
"FBgn0039495",55554,"KLK15",-0.750712281,0.025576574
"FBgn0039495",5648,"MASP1",-0.750712281,0.025576574
"FBgn0039495",8858,"PROZ",-0.750712281,0.025576574
"FBgn0039495",51032,"CELA2B",-0.750712281,0.025576574
"FBgn0039495",10747,"MASP2",-0.750712281,0.025576574
"FBgn0039495",3249,"HPN",-0.750712281,0.025576574
"FBgn0039495",10136,"CELA3A",-0.750712281,0.025576574
"FBgn0039495",716,"C1S",-0.750712281,0.025576574
"FBgn0039495",2159,"F10",-0.750712281,0.025576574
"FBgn0039495",63036,"CELA2A",-0.750712281,0.025576574
"FBgn0039495",2155,"F7",-0.750712281,0.025576574
"FBgn0039495",23436,"CELA3B",-0.750712281,0.025576574
"FBgn0039495",1990,"CELA1",-0.750712281,0.025576574
"FBgn0039495",715,"C1R",-0.750712281,0.025576574
"FBgn0039495",1504,"CTRB1",-0.750712281,0.025576574
"FBgn0039495",2158,"F9",-0.750712281,0.025576574
"FBgn0039532",5880,"RAC2",-0.467234382,0.045473652
"FBgn0039532",391,"RHOG",-0.467234382,0.045473652
"FBgn0039532",5881,"RAC3",-0.467234382,0.045473652
"FBgn0039532",5879,"RAC1",-0.467234382,0.045473652
"FBgn0039543",54677,"CROT",-1.503016748,0.00199972
"FBgn0039544",57455,"REXO1",-1.325340266,0.002297443
"FBgn0039558",10286,"BCAS2",0.775655311,0.045209982
"FBgn0039562",7184,"HSP90B1",-1.164522503,0.006746854
"FBgn0039590",57182,"ANKRD50",0.59220975,0.026768522
"FBgn0039595",8811,"GALR2",0.627371597,0.023912031
"FBgn0039595",2587,"GALR1",0.627371597,0.023912031
"FBgn0039626",10569,"SLU7",0.55948886,0.028446888
"FBgn0039635",5162,"PDHB",-1.08783573,0.008392415
"FBgn0039641",84912,"SLC35B4",-1.094855124,0.041202515
"FBgn0039644",10257,"ABCC4",0.885868873,0.038525121
"FBgn0039664",56986,"DTWD1",0.782573416,0.036032866
"FBgn0039673",164781,"WDR69",0.915852703,0.010294797
"FBgn0039680",9918,"NCAPD2",-1.296208852,0.011359247
"FBgn0039687",79829,"NAA40",-0.71006734,0.013384754
"FBgn0039690",64841,"GNPNAT1",0.743644698,0.002141888
"FBgn0039697",2109,"ETFB",0.719502571,0.021397448
"FBgn0039713",6202,"RPS8",-1.484885474,0.041941036
"FBgn0039714",91252,"SLC39A13",-1.060019122,0.024152536
"FBgn0039727",157680,"VPS13B",-1.053302207,0.021641709
"FBgn0039736",284129,"SLC26A11",1.352951049,0.004234966
"FBgn0039774",653365,"ASAH2C",-0.776459488,0.021292132
"FBgn0039774",653308,"ASAH2B",-0.776459488,0.021292132
"FBgn0039774",56624,"ASAH2",-0.776459488,0.021292132
"FBgn0039776",8974,"P4HA2",-2.313146572,0.000939768
"FBgn0039776",5033,"P4HA1",-2.313146572,0.000939768
"FBgn0039790",5635,"PRPSAP1",-1.826749247,0.00163702
"FBgn0039790",5636,"PRPSAP2",-1.826749247,0.00163702
"FBgn0039802",11315,"PARK7",-0.729492296,0.010294797
"FBgn0039829",54865,"GPATCH4",0.832612846,0.004207018
"FBgn0039835",64983,"MRPL32",0.750179492,0.028483261
"FBgn0039844",8140,"SLC7A5",-1.355830562,0.015624665
"FBgn0039844",11136,"SLC7A9",-1.355830562,0.015624665
"FBgn0039844",56301,"SLC7A10",-1.355830562,0.015624665
"FBgn0039844",9056,"SLC7A7",-1.355830562,0.015624665
"FBgn0039844",9057,"SLC7A6",-1.355830562,0.015624665
"FBgn0039844",23428,"SLC7A8",-1.355830562,0.015624665
"FBgn0039857",6128,"RPL6",-2.056597727,0.001972261
"FBgn0039867",1477,"CSTF1",0.484224431,0.046054502
"FBgn0039876",51528,"JKAMP",-0.517360305,0.036356207
"FBgn0039882",113278,"SLC52A3",0.517794105,0.019218329
"FBgn0039882",55065,"SLC52A1",0.517794105,0.019218329
"FBgn0039890",5825,"ABCD3",-1.297786851,0.035513748
"FBgn0039890",215,"ABCD1",-1.297786851,0.035513748
"FBgn0039890",225,"ABCD2",-1.297786851,0.035513748
"FBgn0039907",607,"BCL9",-0.52258564,0.017344803
"FBgn0039909",4720,"NDUFS2",-0.923478054,0.001596089
"FBgn0039938",6660,"SOX5",0.812075208,0.017845592
"FBgn0039938",55553,"SOX6",0.812075208,0.017845592
"FBgn0039938",9580,"SOX13",0.812075208,0.017845592
"FBgn0039955",51479,"ANKFY1",-0.926797081,0.016440982
"FBgn0039965",65260,"SELRC1",-1.214725974,0.011341821
"FBgn0039972",9665,"KIAA0430",-0.513772889,0.021326839
"FBgn0040010",1069,"CETN2",-1.247588135,0.000480934
"FBgn0040010",1068,"CETN1",-1.247588135,0.000480934
"FBgn0040068",7409,"VAV1",0.850715084,0.021641709
"FBgn0040068",10451,"VAV3",0.850715084,0.021641709
"FBgn0040068",7410,"VAV2",0.850715084,0.021641709
"FBgn0040087",8615,"USO1",-2.201924063,0.000827204
"FBgn0040089",6262,"RYR2",0.476051451,0.022635566
"FBgn0040208",11104,"KATNA1",-0.489750886,0.017073031
"FBgn0040208",84056,"KATNAL1",-0.489750886,0.017073031
"FBgn0040227",8664,"EIF3D",-1.489684992,0.001090646
"FBgn0040228",84516,"DCTN5",0.864353595,0.008151243
"FBgn0040232",1062,"CENPE",-2.089631049,0.040384711
"FBgn0040237",219293,"ATAD3C",-1.42639662,0.000388636
"FBgn0040237",83858,"ATAD3B",-1.42639662,0.000388636
"FBgn0040237",55210,"ATAD3A",-1.42639662,0.000388636
"FBgn0040238",54831,"BEST2",-1.048639964,0.024734818
"FBgn0040238",266675,"BEST4",-1.048639964,0.024734818
"FBgn0040238",7439,"BEST1",-1.048639964,0.024734818
"FBgn0040238",144453,"BEST3",-1.048639964,0.024734818
"FBgn0040260",574537,"UGT2A2",-0.968964918,0.016183434
"FBgn0040260",133688,"UGT3A1",-0.968964918,0.016183434
"FBgn0040260",10720,"UGT2B11",-0.968964918,0.016183434
"FBgn0040260",7366,"UGT2B15",-0.968964918,0.016183434
"FBgn0040260",167127,"UGT3A2",-0.968964918,0.016183434
"FBgn0040260",7368,"UGT8",-0.968964918,0.016183434
"FBgn0040268",7156,"TOP3A",-0.898119808,0.007651082
"FBgn0040290",9401,"RECQL4",-1.902438063,0.043233506
"FBgn0040299",4648,"MYO7B",0.915331033,0.001218918
"FBgn0040299",4647,"MYO7A",0.915331033,0.001218918
"FBgn0040334",340348,"TSPAN33",-0.626458389,0.011330733
"FBgn0040334",23555,"TSPAN15",-0.626458389,0.011330733
"FBgn0040334",26262,"TSPAN17",-0.626458389,0.011330733
"FBgn0040345",4675,"NAP1L3",0.717496204,0.027497441
"FBgn0040345",4673,"NAP1L1",0.717496204,0.027497441
"FBgn0040345",266812,"NAP1L5",0.717496204,0.027497441
"FBgn0040345",4676,"NAP1L4",0.717496204,0.027497441
"FBgn0040345",4674,"NAP1L2",0.717496204,0.027497441
"FBgn0040383",89874,"SLC25A21",-1.300703294,0.001962141
"FBgn0040394",57018,"CCNL1",-1.203671281,0.022204037
"FBgn0040394",81669,"CCNL2",-1.203671281,0.022204037
"FBgn0040396",84817,"TXNDC17",0.644914088,0.037829525
"FBgn0040491",666,"BOK",0.499875153,0.045935614
"FBgn0040493",79716,"NPEPL1",-2.042132356,0.005875277
"FBgn0040751",493753,"COA5",0.875351963,0.037956275
"FBgn0040752",50944,"SHANK1",-1.335771955,0.000463368
"FBgn0040754",150678,"MYEOV2",0.570742418,0.007210471
"FBgn0040777",9741,"LAPTM4A",-0.560732251,0.014584545
"FBgn0040777",55353,"LAPTM4B",-0.560732251,0.014584545
"FBgn0040786",375757,"SWI5",0.681465989,0.027897471
"FBgn0040786",4692,"NDN",0.681465989,0.027897471
"FBgn0041087",8612,"PPAP2C",1.965640308,0.005875277
"FBgn0041087",8613,"PPAP2B",1.965640308,0.005875277
"FBgn0041087",8611,"PPAP2A",1.965640308,0.005875277
"FBgn0041092",607,"BCL9",1.024056192,0.000964243
"FBgn0041092",23054,"NCOA6",1.024056192,0.000964243
"FBgn0041092",283149,"BCL9L",1.024056192,0.000964243
"FBgn0041203",3985,"LIMK2",0.982261217,0.008729852
"FBgn0041203",3984,"LIMK1",0.982261217,0.008729852
"FBgn0041627",7520,"XRCC5",-1.403657355,0.034471833
"FBgn0041629",3074,"HEXB",-1.50946126,0.008039143
"FBgn0041629",3073,"HEXA",-1.50946126,0.008039143
"FBgn0041630",3073,"HEXA",0.812881196,0.032916542
"FBgn0041630",3074,"HEXB",0.812881196,0.032916542
"FBgn0041707",6447,"SCG5",0.645670527,0.016657074
"FBgn0041789",7041,"TGFB1I1",-1.401939543,0.014363681
"FBgn0041789",5829,"PXN",-1.401939543,0.014363681
"FBgn0041789",9404,"LPXN",-1.401939543,0.014363681
"FBgn0042177",79711,"IPO4",-1.207120546,0.003611946
"FBgn0042693",5527,"PPP2R5C",-1.451827897,0.012570753
"FBgn0042693",5528,"PPP2R5D",-1.451827897,0.012570753
"FBgn0043012",1175,"AP2S1",-0.542411549,0.022751823
"FBgn0044826",5058,"PAK1",-1.62116024,0.014963383
"FBgn0044871",9527,"GOSR1",0.792598244,0.003023072
"FBgn0046114",2730,"GCLM",-1.337602434,0.011802169
"FBgn0046214",22927,"HABP4",-1.010091056,0.002959754
"FBgn0046214",26135,"SERBP1",-1.010091056,0.002959754
"FBgn0046706",83903,"GSG2",-0.845066486,0.031231146
"FBgn0047114",57002,"YAE1D1",0.656042066,0.005816425
"FBgn0050035",11182,"SLC2A6",0.526817451,0.032142939
"FBgn0050035",29988,"SLC2A8",0.526817451,0.032142939
"FBgn0050036",84002,"B3GNT5",0.838605284,0.01872515
"FBgn0050036",8708,"B3GALT1",0.838605284,0.01872515
"FBgn0050036",10317,"B3GALT5",0.838605284,0.01872515
"FBgn0050046",10418,"SPON1",-0.925314482,0.00241538
"FBgn0050085",55183,"RIF1",-0.811854168,0.006727326
"FBgn0050094",3508,"IGHMBP2",0.851054254,0.001447011
"FBgn0050100",91574,"C12orf65",-0.551274919,0.042405985
"FBgn0050159",285315,"C3orf33",0.379548644,0.043191692
"FBgn0050277",28234,"SLCO1B3",-0.99740546,0.001972261
"FBgn0050277",53919,"SLCO1C1",-0.99740546,0.001972261
"FBgn0050342",84950,"PRPF38A",-1.175364904,0.00369063
"FBgn0050349",23160,"WDR43",0.489780245,0.013688327
"FBgn0050382",5687,"PSMA6",-0.79891094,0.002102071
"FBgn0050389",55219,"TMEM57",0.605537569,0.027482249
"FBgn0050394",124565,"SLC38A10",0.766249265,0.015294532
"FBgn0050410",22934,"RPIA",-1.163120462,0.012007788
"FBgn0050485",11215,"AKAP11",1.016139412,0.007138007
"FBgn0050493",57017,"COQ9",0.486075266,0.017876496
"FBgn0050499",6120,"RPE",0.462867699,0.020299791
"FBgn0051118",83452,"RAB33B",-1.310452888,0.005752596
"FBgn0051120",94005,"PIGS",-0.846435369,0.010444493
"FBgn0051133",115290,"FBXO17",-0.904001301,0.007210471
"FBgn0051140",1609,"DGKQ",0.592782812,0.019886825
"FBgn0051141",64834,"ELOVL1",0.866350584,0.015406285
"FBgn0051141",79993,"ELOVL7",0.866350584,0.015406285
"FBgn0051145",9917,"FAM20B",1.15788339,0.001608472
"FBgn0051145",56975,"FAM20C",1.15788339,0.001608472
"FBgn0051145",54757,"FAM20A",1.15788339,0.001608472
"FBgn0051159",84340,"GFM2",0.874651031,0.002642526
"FBgn0051224",27107,"ZBTB11",1.008327009,0.000968007
"FBgn0051249",51637,"C14orf166",-0.715502045,0.004651818
"FBgn0051251",23386,"NUDCD3",-0.808982748,0.010671019
"FBgn0051363",51155,"HN1",-1.616671088,0.007775229
"FBgn0051363",90861,"HN1L",-1.616671088,0.007775229
"FBgn0051371",5033,"P4HA1",1.020241875,0.040752734
"FBgn0051371",8974,"P4HA2",1.020241875,0.040752734
"FBgn0051453",9319,"TRIP13",-0.910977488,0.044374069
"FBgn0051522",79993,"ELOVL7",-1.295775115,0.034983616
"FBgn0051522",64834,"ELOVL1",-1.295775115,0.034983616
"FBgn0051536",9855,"FARP2",-1.535989895,0.031276217
"FBgn0051536",10160,"FARP1",-1.535989895,0.031276217
"FBgn0051549",51181,"DCXR",-1.517295734,0.001608472
"FBgn0051549",51171,"HSD17B14",-1.517295734,0.001608472
"FBgn0051549",84869,"CBR4",-1.517295734,0.001608472
"FBgn0051549",10202,"DHRS2",-1.517295734,0.001608472
"FBgn0051549",374875,"HSD11B1L",-1.517295734,0.001608472
"FBgn0051549",55622,"TTC27",-1.517295734,0.001608472
"FBgn0051549",7923,"HSD17B8",-1.517295734,0.001608472
"FBgn0051617",3009,"HIST1H1B",0.688111174,0.005881256
"FBgn0051617",3008,"HIST1H1E",0.688111174,0.005881256
"FBgn0051617",3010,"HIST1H1T",0.688111174,0.005881256
"FBgn0051617",3005,"H1F0",0.688111174,0.005881256
"FBgn0051618",723790,"HIST2H2AA4",0.587331832,0.009987901
"FBgn0051618",3014,"H2AFX",0.587331832,0.009987901
